"","Park","EcoSite","EventYear","Plot","EventPanel","Transect","Quadrat","rownumber","S.obs","S.chao1","se.chao1","S.ACE","se.ACE","simpson","shannon","invD"
"26006","PEFO","C",2012,"C23","B","C","1",26006,6,21,13.4562784071759,NA,NA,0.729338842975207,1.44913009610456,3.69465648854962
"26007","PEFO","C",2012,"C23","B","C","2",26007,7,28,17.1846588560844,NA,NA,0.802772526780088,1.72347507153203,5.0702875399361
"26008","PEFO","C",2012,"C23","B","C","3",26008,8,36,21.202725191719,NA,NA,0.589792060491493,1.26547746221318,2.43778801843318
"26009","PEFO","C",2012,"C23","B","C","4",26009,7,28,17.1846588560844,NA,NA,0.766223361640763,1.64123142298555,4.27758738862234
"26010","PEFO","C",2012,"C23","B","C","5",26010,5,15,10.041580220928,NA,NA,0.736686390532544,1.40099725963974,3.79775280898876
"26011","PEFO","C",2014,"C23","B","A","1",26011,4,10,6.97137002317335,NA,NA,0.2994414089924,0.597188743158065,1.42743235588863
"26012","PEFO","C",2014,"C23","B","A","2",26012,3,6,4.28660704987056,NA,NA,0.221606648199446,0.445952422313538,1.2846975088968
"26013","PEFO","C",2014,"C23","B","A","3",26013,6,21,13.4562784071759,NA,NA,0.213896052370561,0.429251875782945,1.27209639770361
"26014","PEFO","C",2014,"C23","B","A","4",26014,4,10,6.97137002317335,NA,NA,0.0604831440418245,0.161037932669951,1.06437685886981
"26015","PEFO","C",2014,"C23","B","A","5",26015,8,36,21.202725191719,NA,NA,0.14106081390032,0.381757749245923,1.16422677668352
"26016","PEFO","C",2014,"C23","B","B","1",26016,8,36,21.202725191719,NA,NA,0.462585034013605,0.986378567805217,1.86075949367089
"26017","PEFO","C",2014,"C23","B","B","2",26017,6,21,13.4562784071759,NA,NA,0.349592575826166,0.749275170474242,1.53749782495215
"26018","PEFO","C",2014,"C23","B","B","3",26018,8,36,21.202725191719,NA,NA,0.388900458142441,0.813153795990519,1.63639461577782
"26019","PEFO","C",2014,"C23","B","B","4",26019,7,28,17.1846588560844,NA,NA,0.702550301166218,1.41711883854874,3.36191296854804
"26020","PEFO","C",2014,"C23","B","B","5",26020,8,36,21.202725191719,NA,NA,0.713571460745012,1.5615049309623,3.49127221261205
"26021","PEFO","C",2014,"C23","B","C","1",26021,6,21,13.4562784071759,NA,NA,0.738920394875026,1.52200711121122,3.83024939662108
"26022","PEFO","C",2014,"C23","B","C","2",26022,4,10,6.97137002317335,NA,NA,0.630184521472626,1.17905999332797,2.70405123112222
"26023","PEFO","C",2014,"C23","B","C","3",26023,6,21,13.4562784071759,NA,NA,0.349592575826166,0.749275170474242,1.53749782495215
"26024","PEFO","C",2014,"C23","B","C","4",26024,5,15,10.041580220928,NA,NA,0.596839843970829,1.10362173914151,2.48040384210895
"26025","PEFO","C",2014,"C23","B","C","5",26025,5,15,10.041580220928,NA,NA,0.672881808472766,1.14817117641557,3.0569990477486
"26026","PEFO","C",2018,"C23","B","A","1",26026,4,10,6.97137002317335,NA,NA,0.18836291913215,0.406129034909804,1.23207776427704
"26027","PEFO","C",2018,"C23","B","A","2",26027,4,10,6.97137002317335,NA,NA,0.18836291913215,0.406129034909804,1.23207776427704
"26028","PEFO","C",2018,"C23","B","A","3",26028,4,10,6.97137002317335,NA,NA,0.0387030629245163,0.118050378160812,1.04026129849353
"26029","PEFO","C",2018,"C23","B","A","4",26029,3,6,4.28660704987056,NA,NA,0.17527943097692,0.339601962266353,1.2125319017865
"26030","PEFO","C",2018,"C23","B","A","5",26030,4,10,6.97137002317335,NA,NA,0.18836291913215,0.406129034909804,1.23207776427704
"26031","PEFO","C",2018,"C23","B","B","1",26031,8,36,21.202725191719,NA,NA,0.122206792071708,0.336812916466548,1.13922048036819
"26032","PEFO","C",2018,"C23","B","B","2",26032,6,21,13.4562784071759,NA,NA,0.453842474489796,0.728655154275158,1.8309735804992
"26033","PEFO","C",2018,"C23","B","B","3",26033,4,10,6.97137002317335,NA,NA,0.120102680637966,0.265203780190157,1.13649624563585
"26034","PEFO","C",2018,"C23","B","B","4",26034,5,15,10.041580220928,NA,NA,0.458767180341525,0.916431421622358,1.84763370527126
"26035","PEFO","C",2018,"C23","B","B","5",26035,8,36,21.202725191719,NA,NA,0.622791128285634,1.28125649510122,2.65105111514246
"26036","PEFO","C",2018,"C23","B","C","1",26036,7,28,17.1846588560844,NA,NA,0.517355371900826,0.971560863895251,2.07191780821918
"26037","PEFO","C",2018,"C23","B","C","2",26037,7,28,17.1846588560844,NA,NA,0.61184,1.22189855150053,2.5762572135202
"26038","PEFO","C",2018,"C23","B","C","3",26038,5,15,10.041580220928,NA,NA,0.239433325537104,0.511866138160554,1.31480912006326
"26039","PEFO","C",2018,"C23","B","C","4",26039,7,28,17.1846588560844,NA,NA,0.48,1.01000485008084,1.92307692307692
"26040","PEFO","C",2018,"C23","B","C","5",26040,4,10,6.97137002317335,NA,NA,0.390122873345936,0.730854046882121,1.6396745447501
"26041","PEFO","C",2021,"C23","B","A","1",26041,4,10,6.97137002317335,NA,NA,0.390122873345936,0.730854046882121,1.6396745447501
"26042","PEFO","C",2021,"C23","B","A","2",26042,5,15,10.041580220928,NA,NA,0.585973656105376,1.07581585163201,2.41530524505589
"26043","PEFO","C",2021,"C23","B","A","3",26043,8,36,21.202725191719,NA,NA,0.235667928610059,0.590244682856806,1.30833185918981
"26044","PEFO","C",2021,"C23","B","A","4",26044,5,15,10.041580220928,NA,NA,0.194727891156463,0.408392270290333,1.24181626187962
"26045","PEFO","C",2021,"C23","B","A","5",26045,8,36,21.202725191719,NA,NA,0.525931336742148,1.01420456880163,2.10939907550077
"26046","PEFO","C",2021,"C23","B","B","1",26046,11,66,34.8179790721212,NA,NA,0.261551020408163,0.685660462148981,1.35418969710369
"26047","PEFO","C",2021,"C23","B","B","2",26047,9,45,25.4911749434976,NA,NA,0.5,1.10030091533599,2
"26048","PEFO","C",2021,"C23","B","B","3",26048,5,15,10.041580220928,NA,NA,0.108460899489735,0.274276208951007,1.12165579661919
"26049","PEFO","C",2021,"C23","B","B","4",26049,9,45,25.4911749434976,NA,NA,0.420395421436004,0.988015220147233,1.72531418312388
"26050","PEFO","C",2021,"C23","B","B","5",26050,8,36,21.202725191719,NA,NA,0.67239152892562,1.36063983834743,3.0524241229799
"26051","PEFO","C",2021,"C23","B","C","1",26051,5,15,10.041580220928,NA,NA,0.499485596707819,0.884157660377108,1.99794450154162
"26052","PEFO","C",2021,"C23","B","C","2",26052,7,28,17.1846588560844,NA,NA,0.708683175682857,1.41117483345159,3.43268879970814
"26053","PEFO","C",2021,"C23","B","C","3",26053,7,28,17.1846588560844,NA,NA,0.25665306122449,0.576405379944429,1.34526685701735
"26054","PEFO","C",2021,"C23","B","C","4",26054,8,36,21.202725191719,NA,NA,0.525931336742148,1.01420456880163,2.10939907550077
"26055","PEFO","C",2021,"C23","B","C","5",26055,6,21,13.4562784071759,NA,NA,0.508543051931656,0.928218109672372,2.03476622709368
"26056","PEFO","C",2010,"C24","B","A","1",26056,9,45,25.4911749434976,NA,NA,0.65668044077135,1.44959455538818,2.91273821464393
"26057","PEFO","C",2010,"C24","B","A","2",26057,6,21,13.4562784071759,NA,NA,0.265653200055532,0.568265942351733,1.36175441913224
"26058","PEFO","C",2010,"C24","B","A","3",26058,5,15,10.041580220928,NA,NA,0.284852033692176,0.61436589804389,1.39831202368206
"26059","PEFO","C",2010,"C24","B","A","4",26059,8,36,21.202725191719,NA,NA,0.751024677176405,1.50789910188379,4.01646230903183
"26060","PEFO","C",2010,"C24","B","A","5",26060,7,28,17.1846588560844,NA,NA,0.732599447392658,1.43712604215737,3.73970805314089
"26061","PEFO","C",2010,"C24","B","B","1",26061,6,21,13.4562784071759,NA,NA,0.260571428571429,0.624228708918305,1.35239567233385
"26062","PEFO","C",2010,"C24","B","B","2",26062,5,15,10.041580220928,NA,NA,0.134768729011484,0.34334743940977,1.15576035394272
"26063","PEFO","C",2010,"C24","B","B","3",26063,9,45,25.4911749434976,NA,NA,0.540835315308143,1.08355642180432,2.1778678398821
"26064","PEFO","C",2010,"C24","B","B","4",26064,6,21,13.4562784071759,NA,NA,0.658126014061655,1.26158764728417,2.92505438006723
"26065","PEFO","C",2010,"C24","B","B","5",26065,7,28,17.1846588560844,NA,NA,0.648002046004092,1.22626556413618,2.84092560382219
"26066","PEFO","C",2010,"C24","B","C","1",26066,3,6,4.28660704987056,NA,NA,0.349928629296709,0.564117084646841,1.53829263226611
"26067","PEFO","C",2010,"C24","B","C","2",26067,10,55,30.0340715612362,NA,NA,0.560953985950407,1.18419732035474,2.27766559312629
"26068","PEFO","C",2010,"C24","B","C","3",26068,6,21,13.4562784071759,NA,NA,0.738033448673587,1.44702627830621,3.81728123280132
"26069","PEFO","C",2010,"C24","B","C","4",26069,5,15,10.041580220928,NA,NA,0.51148636953297,0.780024759010885,2.04702578931928
"26070","PEFO","C",2010,"C24","B","C","5",26070,4,10,6.97137002317335,NA,NA,0.134387970866943,0.331697320228177,1.15525196779155
"26071","PEFO","C",2012,"C24","B","A","1",26071,8,36,21.202725191719,NA,NA,0.420395421436004,0.988015220147233,1.72531418312388
"26072","PEFO","C",2012,"C24","B","A","2",26072,9,45,25.4911749434976,NA,NA,0.357179752066116,0.853521126135118,1.55564483728405
"26073","PEFO","C",2012,"C24","B","A","3",26073,7,28,17.1846588560844,NA,NA,0.394879845429296,0.88837228245575,1.65256435841149
"26074","PEFO","C",2012,"C24","B","A","4",26074,10,55,30.0340715612362,NA,NA,0.563775510204082,1.12025516804649,2.29239766081871
"26075","PEFO","C",2012,"C24","B","A","5",26075,6,21,13.4562784071759,NA,NA,0.661090771367252,1.20663853820139,2.95064257776122
"26076","PEFO","C",2012,"C24","B","B","1",26076,4,10,6.97137002317335,NA,NA,0.0799399512103584,0.216559893977773,1.08688558025699
"26077","PEFO","C",2012,"C24","B","B","2",26077,7,28,17.1846588560844,NA,NA,0.246913580246913,0.590187132958569,1.32786885245902
"26078","PEFO","C",2012,"C24","B","B","3",26078,9,45,25.4911749434976,NA,NA,0.481310074759701,1.11529738040486,1.92793411118737
"26079","PEFO","C",2012,"C24","B","B","4",26079,13,91,45.0642398613991,NA,NA,0.435920256318975,1.0072224585074,1.77279899021773
"26080","PEFO","C",2012,"C24","B","B","5",26080,6,21,13.4562784071759,NA,NA,0.70367721781023,1.44142232713339,3.37469833608536
"26081","PEFO","C",2012,"C24","B","C","1",26081,5,15,10.041580220928,NA,NA,0.463387573964497,0.803712164590221,1.86354238456237
"26082","PEFO","C",2012,"C24","B","C","2",26082,19,190,80.6366851997278,NA,NA,0.860684149714646,2.22003678547062,7.17793415431013
"26083","PEFO","C",2012,"C24","B","C","3",26083,15,120,56.1540848914841,NA,NA,0.432061774819522,1.02704354235893,1.76075487731473
"26084","PEFO","C",2012,"C24","B","C","4",26084,10,55,30.0340715612362,NA,NA,0.185131685030906,0.501882443966872,1.22719215071938
"26085","PEFO","C",2012,"C24","B","C","5",26085,6,21,13.4562784071759,NA,NA,0.115401364494121,0.301577583860784,1.13045618641287
"26086","PEFO","C",2014,"C24","B","A","1",26086,4,10,6.97137002317335,NA,NA,0.202731250943111,0.385165401025254,1.25428219929971
"26087","PEFO","C",2014,"C24","B","A","2",26087,5,15,10.041580220928,NA,NA,0.391197918008709,0.743853634419023,1.642569941169
"26088","PEFO","C",2014,"C24","B","A","3",26088,4,10,6.97137002317335,NA,NA,0.489595719381688,0.832551704904973,1.95923121723937
"26089","PEFO","C",2014,"C24","B","A","4",26089,6,21,13.4562784071759,NA,NA,0.478269108513864,0.941077672883351,1.91669693383792
"26090","PEFO","C",2014,"C24","B","A","5",26090,3,6,4.28660704987056,NA,NA,0.578512396694215,0.934769897858279,2.37254901960784
"26091","PEFO","C",2014,"C24","B","B","1",26091,1,1,0,NA,NA,0,0,1
"26092","PEFO","C",2014,"C24","B","B","2",26092,1,1,0,NA,NA,0,0,1
"26093","PEFO","C",2014,"C24","B","B","3",26093,6,21,13.4562784071759,NA,NA,0.283500743209765,0.586281728344467,1.39567486012447
"26094","PEFO","C",2014,"C24","B","B","4",26094,4,10,6.97137002317335,NA,NA,0.120102680637966,0.265203780190157,1.13649624563585
"26095","PEFO","C",2014,"C24","B","B","5",26095,5,15,10.041580220928,NA,NA,0.69954222746087,1.33501392454571,3.32825472128455
"26096","PEFO","C",2014,"C24","B","C","1",26096,3,6,4.28660704987056,NA,NA,0.365463510105762,0.607417463500496,1.57595349664867
"26097","PEFO","C",2014,"C24","B","C","2",26097,11,66,34.8179790721212,NA,NA,0.840795193817172,2.00743320137788,6.28121740779368
"26098","PEFO","C",2014,"C24","B","C","3",26098,7,28,17.1846588560844,NA,NA,0.316904058048912,0.718989225207741,1.46392320402864
"26099","PEFO","C",2014,"C24","B","C","4",26099,6,21,13.4562784071759,NA,NA,0.220963102559016,0.531940248977404,1.28363624789127
"26100","PEFO","C",2014,"C24","B","C","5",26100,1,1,0,NA,NA,0,0,1
"26101","PEFO","C",2018,"C24","B","A","1",26101,5,15,10.041580220928,NA,NA,0.644470868014269,1.225162497322,2.81270903010033
"26102","PEFO","C",2018,"C24","B","A","2",26102,6,21,13.4562784071759,NA,NA,0.666666666666667,1.21962426366059,3
"26103","PEFO","C",2018,"C24","B","A","3",26103,7,28,17.1846588560844,NA,NA,0.440214158239143,0.962682352918137,1.78639744952178
"26104","PEFO","C",2018,"C24","B","A","4",26104,7,28,17.1846588560844,NA,NA,0.518932614772065,1.11849986460763,2.07871086402207
"26105","PEFO","C",2018,"C24","B","A","5",26105,7,28,17.1846588560844,NA,NA,0.803195238468165,1.7478775641575,5.08117787504974
"26106","PEFO","C",2018,"C24","B","B","1",26106,2,3,2.04124145231932,NA,NA,0.290657439446367,0.465999256961043,1.40975609756098
"26107","PEFO","C",2018,"C24","B","B","2",26107,5,15,10.041580220928,NA,NA,0.541666666666667,1.03758258735205,2.18181818181818
"26108","PEFO","C",2018,"C24","B","B","3",26108,9,45,25.4911749434976,NA,NA,0.653817082388511,1.48994539712612,2.88864628820961
"26109","PEFO","C",2018,"C24","B","B","4",26109,6,21,13.4562784071759,NA,NA,0.46208026738141,0.843224002096171,1.85901341661516
"26110","PEFO","C",2018,"C24","B","B","5",26110,11,66,34.8179790721212,NA,NA,0.718912760416667,1.56852396387111,3.55761436016213
"26111","PEFO","C",2018,"C24","B","C","1",26111,3,6,4.28660704987056,NA,NA,0.221606648199446,0.445952422313538,1.2846975088968
"26112","PEFO","C",2018,"C24","B","C","2",26112,13,91,45.0642398613991,NA,NA,0.627362055933484,1.41023223362271,2.68356997971602
"26113","PEFO","C",2018,"C24","B","C","3",26113,6,21,13.4562784071759,NA,NA,0.425780776044068,0.855065459848662,1.74149516122216
"26114","PEFO","C",2018,"C24","B","C","4",26114,6,21,13.4562784071759,NA,NA,0.288442932492743,0.641479879797692,1.40536865652002
"26115","PEFO","C",2018,"C24","B","C","5",26115,2,3,2.04124145231932,NA,NA,0.0049750934384738,0.0174381882961134,1.0049999687502
"26116","PEFO","C",2021,"C24","B","A","1",26116,8,36,21.202725191719,NA,NA,0.533997864008544,1.17035333556402,2.14591291061879
"26117","PEFO","C",2021,"C24","B","A","2",26117,6,21,13.4562784071759,NA,NA,0.675924089135754,1.17263488481569,3.08569679657213
"26118","PEFO","C",2021,"C24","B","A","3",26118,5,15,10.041580220928,NA,NA,0.301173519663173,0.544834701670366,1.43097038841174
"26119","PEFO","C",2021,"C24","B","A","4",26119,10,55,30.0340715612362,NA,NA,0.70601423816568,1.4053912933071,3.40152527714443
"26120","PEFO","C",2021,"C24","B","A","5",26120,8,36,21.202725191719,NA,NA,0.757052514105028,1.53843255083363,4.11611586066097
"26121","PEFO","C",2021,"C24","B","B","1",26121,2,3,2.04124145231932,NA,NA,0.0131573176615059,0.0398275579113589,1.01333274076708
"26122","PEFO","C",2021,"C24","B","B","2",26122,10,55,30.0340715612362,NA,NA,0.509567348477708,1.14427720579541,2.03901595233519
"26123","PEFO","C",2021,"C24","B","B","3",26123,9,45,25.4911749434976,NA,NA,0.56030856653069,1.09871258970882,2.27432222663442
"26124","PEFO","C",2021,"C24","B","B","4",26124,7,28,17.1846588560844,NA,NA,0.502489814395654,0.904304345256371,2.01000909918107
"26125","PEFO","C",2021,"C24","B","B","5",26125,8,36,21.202725191719,NA,NA,0.729017655047533,1.4444565326026,3.69027731373204
"26126","PEFO","C",2021,"C24","B","C","1",26126,2,3,2.04124145231932,NA,NA,0.341796875,0.525321319515595,1.51928783382789
"26127","PEFO","C",2021,"C24","B","C","2",26127,12,78,39.8313753407846,NA,NA,0.718642590077629,1.54214913157329,3.55419820034563
"26128","PEFO","C",2021,"C24","B","C","3",26128,6,21,13.4562784071759,NA,NA,0.436882807852469,0.908363513791069,1.77582928375238
"26129","PEFO","C",2021,"C24","B","C","4",26129,7,28,17.1846588560844,NA,NA,0.117536203134299,0.327706843676257,1.13319096324604
"26130","PEFO","C",2021,"C24","B","C","5",26130,2,3,2.04124145231932,NA,NA,0.0049750934384738,0.0174381882961134,1.0049999687502
"26131","PEFO","C",2010,"C25","C","A","1",26131,7,28,17.1846588560844,NA,NA,0.581498692731959,1.03826913412055,2.38947879644142
"26132","PEFO","C",2010,"C25","C","A","2",26132,6,21,13.4562784071759,NA,NA,0.561918786847321,1.00215315907312,2.28268177218429
"26133","PEFO","C",2010,"C25","C","A","3",26133,5,15,10.041580220928,NA,NA,0.59646114622235,1.01004002261213,2.47807612733866
"26134","PEFO","C",2010,"C25","C","A","4",26134,11,66,34.8179790721212,NA,NA,0.337155272468785,0.727670799061897,1.50864894667644
"26135","PEFO","C",2010,"C25","C","A","5",26135,9,45,25.4911749434976,NA,NA,0.36707120453736,0.80074636894215,1.57995655620163
"26136","PEFO","C",2010,"C25","C","B","1",26136,11,66,34.8179790721212,NA,NA,0.795484952983964,1.88492222272026,4.88961577444025
"26137","PEFO","C",2010,"C25","C","B","2",26137,14,105,50.5077551801041,NA,NA,0.65625,1.48077400035268,2.90909090909091
"26138","PEFO","C",2010,"C25","C","B","3",26138,13,91,45.0642398613991,NA,NA,0.654658450374528,1.36846466629368,2.89568400062059
"26139","PEFO","C",2010,"C25","C","B","4",26139,11,66,34.8179790721212,NA,NA,0.666358391685383,1.34647451811363,2.99722808870116
"26140","PEFO","C",2010,"C25","C","B","5",26140,11,66,34.8179790721212,NA,NA,0.462168531491163,0.861664065244316,1.85931850133751
"26141","PEFO","C",2010,"C25","C","C","1",26141,16,136,61.9962048174298,NA,NA,0.818429648049162,2.05861111889197,5.50750708612803
"26142","PEFO","C",2010,"C25","C","C","2",26142,18,171,74.2430220006532,NA,NA,0.586337074659442,1.52347614893127,2.41742718223231
"26143","PEFO","C",2010,"C25","C","C","3",26143,13,91,45.0642398613991,NA,NA,0.618774295432459,1.25443812379882,2.62311797976579
"26144","PEFO","C",2010,"C25","C","C","4",26144,12,78,39.8313753407846,NA,NA,0.433494285300926,0.956577435469868,1.76520725926162
"26145","PEFO","C",2010,"C25","C","C","5",26145,11,66,34.8179790721212,NA,NA,0.346305747416638,0.764567505612252,1.52976715956742
"26146","PEFO","C",2014,"C25","C","A","1",26146,4,10,6.97137002317335,NA,NA,0.550784908176061,0.939692451053066,2.22610508462599
"26147","PEFO","C",2014,"C25","C","A","2",26147,4,10,6.97137002317335,NA,NA,0.36328125,0.699514490803617,1.57055214723926
"26148","PEFO","C",2014,"C25","C","A","3",26148,5,15,10.041580220928,NA,NA,0.336860570393843,0.638666577831697,1.50797849645874
"26149","PEFO","C",2014,"C25","C","A","4",26149,4,10,6.97137002317335,NA,NA,0.445613266126087,0.790142867742557,1.80379496639873
"26150","PEFO","C",2014,"C25","C","A","5",26150,3,6,4.28660704987056,NA,NA,0.133827875603598,0.268841871326352,1.15450494403391
"26151","PEFO","C",2014,"C25","C","B","1",26151,8,36,21.202725191719,NA,NA,0.621841360202274,1.35635469943309,2.6443928414141
"26152","PEFO","C",2014,"C25","C","B","2",26152,3,6,4.28660704987056,NA,NA,0.52465483234714,0.901647858732739,2.10373443983402
"26153","PEFO","C",2014,"C25","C","B","3",26153,3,6,4.28660704987056,NA,NA,0.398878791571833,0.598157471661751,1.66355800790133
"26154","PEFO","C",2014,"C25","C","B","4",26154,4,10,6.97137002317335,NA,NA,0.581046175190077,0.95249145791863,2.38689788893488
"26155","PEFO","C",2014,"C25","C","B","5",26155,4,10,6.97137002317335,NA,NA,0.522148776114335,0.795443366335585,2.09270155649799
"26156","PEFO","C",2014,"C25","C","C","1",26156,9,45,25.4911749434976,NA,NA,0.725,1.50358175662781,3.63636363636364
"26157","PEFO","C",2014,"C25","C","C","2",26157,5,15,10.041580220928,NA,NA,0.509819298761559,0.75270776184971,2.04006399573362
"26158","PEFO","C",2014,"C25","C","C","3",26158,5,15,10.041580220928,NA,NA,0.208343218169786,0.407280286634664,1.26317366686119
